label,message,clean_message,label_num
ham,Hmmm.still we dont have opener?,hmmmstill dont opener,0
ham,Yeah so basically any time next week you can get away from your mom &amp; get up before 3,yeah basically time next week get away mom amp get,0
ham,I will vote for wherever my heart guides me,vote wherever heart guide,0
ham,With my sis lor... We juz watched italian job.,si lor juz watched italian job,0
ham,"Tick, tick, tick .... Where are you ? I could die of loneliness you know ! *pouts* *stomps feet* I need you ...",tick tick tick could die loneliness know pout stomp foot need,0
ham,Lmao you know me so well...,lmao know well,0
ham,Am on a train back from northampton so i'm afraid not! I'm staying skyving off today ho ho! Will be around wednesday though. Do you fancy the comedy club this week by the way?,train back northampton im afraid im staying skyving today ho ho around wednesday though fancy comedy club week way,0
ham,Goodnight da thangam I really miss u dear.,goodnight da thangam really miss u dear,0
ham,Hey next sun 1030 there's a basic yoga course... at bugis... We can go for that... Pilates intro next sat.... Tell me what time you r free,hey next sun there basic yoga course bugis go pilate intro next sat tell time r free,0
ham,"Geeeee ... Your internet is really bad today, eh ?",geeeee internet really bad today eh,0
ham,I think i am disturbing her da,think disturbing da,0
ham,"Sorry, I'll call you  later. I am in meeting sir.",sorry ill call later meeting sir,0
ham,Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?,havent stuck orchard dad car going dinner u leh r free tonight,0
ham,Ok i also wan 2 watch e 9 pm show...,ok also wan watch e pm show,0
ham,I dunno lei... Like dun haf...,dunno lei like dun haf,0
ham,But your brother transfered only  &lt;#&gt;  +  &lt;#&gt; . Pa.,brother transfered ltgt ltgt pa,0
ham,I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.,call later afternoon onwords mtnl service get problem south mumbai hear cannt listen,0
spam,83039 62735=å£450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541 ,uk break accommodationvouchers term condition apply claim mustprovide claim number,1
ham,Talk to g and x about that,talk g x,0
ham,Hai dear friends... This is my new &amp; present number..:) By Rajitha Raj (Ranju),hai dear friend new amp present number rajitha raj ranju,0
ham,As in different styles?,different style,0
spam,WIN a å£200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 å£1.50perweeksub.,win shopping spree every week starting play text store skilgme tscs winawk age perweeksub,1
ham,Gud ni8 dear..slp well..take care..swt dreams..Muah..,gud ni dearslp welltake careswt dreamsmuah,0
spam,"This is the 2nd attempt to contract U, you have won this weeks top prize of either å£1000 cash or å£200 prize. Just call 09066361921",nd attempt contract u week top prize either cash prize call,1
ham,"Well, i'm glad you didn't find it totally disagreeable ... Lol",well im glad didnt find totally disagreeable lol,0
ham,"Guy, no flash me now. If you go call me, call me. How madam. Take care oh.",guy flash go call call madam take care oh,0
ham,Mark works tomorrow. He gets out at 5. His work is by your house so he can meet u afterwards.,mark work tomorrow get work house meet u afterwards,0
ham,\Keep ur problems in ur heart,keep ur problem ur heart,0
ham,"Yeah, give me a call if you've got a minute",yeah give call youve got minute,0
ham,\HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS åÐ FUCKINNICE!SELFISH,hi babe uawakefeellikw shitjustfound via aletter thatmum gotmarried thnovbehind ourbacks fuckinniceselfish,0
ham,Amazing : If you rearrange these letters it gives the same meaning... Dormitory = Dirty room Astronomer = Moon starer The eyes = They see Election results = Lies lets recount Mother-in-law = Woman Hitler Eleven plus two =Twelve plus one Its Amazing... !:-),amazing rearrange letter give meaning dormitory dirty room astronomer moon starer eye see election result lie let recount motherinlaw woman hitler eleven plus two twelve plus one amazing,0
ham,Aiya we discuss later lar... Pick Ì_ up at 4 is it?,aiya discus later lar pick,0
ham,Hey happy birthday...,hey happy birthday,0
ham,Sorry i missed your call. Can you please call back.,sorry missed call please call back,0
ham,Omg if its not one thing its another. My cat has worms :/ when does this bad day end?,omg one thing another cat worm bad day end,0
ham,"Good morning, im suffering from fever and dysentry ..will not be able to come to office today.",good morning im suffering fever dysentry able come office today,0
ham,I wont do anything de.,wont anything de,0
ham,What type of stuff do you sing?,type stuff sing,0
ham,"St andre, virgil's cream",st andre virgil cream,0
ham,"My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt...",fri ah okie lorgoin drivin den go shoppin tt,0
ham,Gokila is talking with you aha:),gokila talking aha,0
ham,"Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem.",hi shanilrakhesh herethanksi exchanged uncut diamond stuffleaving back excellent service dino prem,0
ham,K.k.this month kotees birthday know?,kkthis month kotees birthday know,0
ham,But i'm really really broke oh. No amount is too small even  &lt;#&gt; ,im really really broke oh amount small even ltgt,0
ham,Sorry about that this is my mates phone and i didnt write it love Kate,sorry mate phone didnt write love kate,0
spam,"TheMob>Hit the link to get a premium Pink Panther game, the new no. 1 from Sugababes, a crazy Zebra animation or a badass Hoody wallpaper-all 4 FREE!",themobhit link get premium pink panther game new sugababes crazy zebra animation badass hoody wallpaperall free,1
ham,"Ah, well that confuses things, doesnt it? I thought was friends with now. Maybe i did the wrong thing but i already sort of invited -tho he may not come cos of money.",ah well confuses thing doesnt thought friend maybe wrong thing already sort invited tho may come co money,0
ham,"Aight, call me once you're close",aight call youre close,0
ham,Nope thats fine. I might have a nap tho! ,nope thats fine might nap tho,0
spam,This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com,msg mobile content order resent previous attempt failed due network error query customersqueriesnetvisionukcom,1
ham,In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ,news hassling get weed week andres money haughaighgtujhyguj,0
ham,Ding me on ya break fassyole! Blacko from londn,ding ya break fassyole blacko londn,0
ham,I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA,really need kiss u miss u baby ur baby eva,0
ham,Oh you got many responsibilities.,oh got many responsibility,0
ham,I've reached sch already...,ive reached sch already,0
spam,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906 ,december mobile mths entitled update latest colour camera mobile free call mobile update vco free,1
ham,U definitely need a module from e humanities dis sem izzit? U wan 2 take other modules 1st?,u definitely need module e humanity dis sem izzit u wan take module st,0
ham,Argh why the fuck is nobody in town ;_;,argh fuck nobody town,0
ham,Thanks. Fills me with complete calm and reassurance! ,thanks fill complete calm reassurance,0
ham,Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....,aslamalaikkuminsha allah tohar beeen muht albi mufti mahfuuzmeaning,0
ham,Are you driving or training?,driving training,0
ham,Lol for real. She told my dad I have cancer,lol real told dad cancer,0
spam,PRIVATE! Your 2003 Account Statement for 078,private account statement,1
ham,"Oops I did have it,  &lt;#&gt; ?",oops ltgt,0
ham,"\NOT ENUFCREDEIT TOCALL.SHALL ILEAVE UNI AT 6 +GET A BUS TO YOR HOUSE?\""""",enufcredeit tocallshall ileave uni get bus yor house,0
ham,"Hi Chikku, send some nice msgs",hi chikku send nice msg,0
ham,"He is impossible to argue with and he always treats me like his sub, like he never released me ... Which he did and I will remind him of that if necessary",impossible argue always treat like sub like never released remind necessary,0
ham,"After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao...",work ah den plus lor u workin oso rite den go orchard lor place go liao,0
ham,"To the wonderful Okors, have a great month. We cherish you guys and wish you well each day. MojiBiola",wonderful okors great month cherish guy wish well day mojibiola,0
ham,Cuz ibored. And don wanna study,cuz ibored wanna study,0
ham,Wot about on wed nite I am 3 then but only til 9!,wot wed nite til,0
ham,That sucks. I'll go over so u can do my hair. You'll do it free right?,suck ill go u hair youll free right,0
ham,it's still not working. And this time i also tried adding zeros. That was the savings. The checking is  &lt;#&gt; ,still working time also tried adding zero saving checking ltgt,0
ham,"Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep.",hmm dunno leh mayb bag goigng dat small jus anything except perfume smth dat keep,0
ham,Sday only joined.so training we started today:),sday joinedso training started today,0
ham,Sorry * was at the grocers.,sorry grocer,0
ham,There are some nice pubs near here or there is Frankie n Bennys near the warner cinema?,nice pub near frankie n benny near warner cinema,0
spam,"YOU VE WON! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins",costa del sol holiday await collection call toclaim sae tc pobox stockport skxh costpm maxmins,1
ham,Yup... I havent been there before... You want to go for the yoga? I can call up to book ,yup havent want go yoga call book,0
ham,Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers cause I'm not getting owed in the face.,oh shut omg yesterday dream kid boy pissed kid boy even told mark dream changing diaper cause im getting owed face,0
ham,Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys.,yeah imagine would really gentle unlike doc treat patient like turkey,0
ham,Now that you have started dont stop. Just pray for more good ideas and anything i see that can help you guys i.ll forward you a link.,started dont stop pray good idea anything see help guy ill forward link,0
ham,Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate,hi darlin im helen fone im gonna b prince nite please come tb love kate,0
ham,I'm in office now da:)where are you?,im office dawhere,0
ham,Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...,aiyar u poor thing give u support k jia ill think u,0
ham,Oh unintentionally not bad timing. Great. Fingers  the trains play along! Will give fifteen min warning.,oh unintentionally bad timing great finger train play along give fifteen min warning,0
spam,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth å£33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,get garden ready summer free selection summer bulb seed worth scotsman saturday stop go notxtcouk,1
ham,K..then come wenever u lik to come and also tel vikky to come by getting free time..:-),kthen come wenever u lik come also tel vikky come getting free time,0
ham,Pls call me da. What happen.,pls call da happen,0
ham,"Happy new year to u and ur family...may this new year bring happiness , stability and tranquility to ur vibrant colourful life:):)",happy new year u ur familymay new year bring happiness stability tranquility ur vibrant colourful life,0
ham,No problem with the renewal. I.ll do it right away but i dont know his details.,problem renewal ill right away dont know detail,0
ham,Idk. I'm sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i'm a failure in everything. Nobody wants me and now i feel like i'm failing you.,idk im sitting stop shop parking lot right bawling eye feel like im failure everything nobody want feel like im failing,0
ham,Haven't left yet so probably gonna be here til dinner,havent left yet probably gonna til dinner,0
ham,"Like  &lt;#&gt; , same question",like ltgt question,0
ham,MY NEW YEARS EVE WAS OK. I WENT TO A PARTY WITH MY BOYFRIEND. WHO IS THIS SI THEN HEY,new year eve ok went party boyfriend si hey,0
ham,"Sir, I need Velusamy sir's date of birth and company bank facilities details.",sir need velusamy sir date birth company bank facility detail,0
ham,K k:) sms chat with me.,k k sm chat,0
ham,I will come with karnan car. Please wait till 6pm will directly goto doctor.,come karnan car please wait till pm directly goto doctor,0
ham,No but the bluray player can,bluray player,0
ham,Ok... Then r we meeting later?,ok r meeting later,0
ham,Lol no. I just need to cash in my nitros. Hurry come on before I crash out!,lol need cash nitros hurry come crash,0
ham,Just send a text. We'll skype later.,send text well skype later,0
ham,Ok leave no need to ask,ok leave need ask,0
ham,ÌÏ still got lessons?  ÌÏ in sch?,still got lesson sch,0
ham,Y she dun believe leh? I tot i told her it's true already. I thk she muz c us tog then she believe.,dun believe leh tot told true already thk muz c u tog believe,0
ham,Oh did you charge camera,oh charge camera,0
ham,"IÛ÷ve got some salt, you can rub it in my open wounds if you like!",ive got salt rub open wound like,0
ham,Now i'm going for lunch.,im going lunch,0
ham,I'm in school now n i'll be in da lab doing some stuff give me a call when Ì_ r done.,im school n ill da lab stuff give call r done,0
ham,"Aight, text me tonight and we'll see what's up",aight text tonight well see whats,0
ham,Water logging in desert. Geoenvironmental implications.,water logging desert geoenvironmental implication,0
ham,"Very strange.  and  are watching the 2nd one now but i'm in bed. Sweet dreams, miss u ",strange watching nd one im bed sweet dream miss u,0
spam,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!,sm auction brand new nokia auction today auction free join take part txt nokia,1
ham,"Hi hope u r both ok, he said he would text and he hasn't, have u seen him, let me down gently please ",hi hope u r ok said would text hasnt u seen let gently please,0
ham,"Babe! I fucking love you too !! You know? Fuck it was so good to hear your voice. I so need that. I crave it. I can't get enough. I adore you, Ahmad *kisses*",babe fucking love know fuck good hear voice need crave cant get enough adore ahmad kiss,0
ham,K sure am in my relatives home. Sms me de. Pls:-),k sure relative home sm de pls,0
ham,"Fuuuuck I need to stop sleepin, sup",fuuuuck need stop sleepin sup,0
ham,I'm in town now so i'll jus take mrt down later.,im town ill jus take mrt later,0
ham,I just cooked a rather nice salmon a la you,cooked rather nice salmon la,0
ham,I uploaded mine to Facebook,uploaded mine facebook,0
ham,WHAT TIME U WRKIN?,time u wrkin,0
spam,ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,ree entry weekly comp chance win ipod txt pod get entry std txt rate tc apply detail,1
spam,Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP,record indicate u maybe entitled pound compensation accident claim free reply claim msg stop txt stop,1
ham,Oh oh... Den muz change plan liao... Go back have to yan jiu again...,oh oh den muz change plan liao go back yan jiu,0
ham,"It's wylie, you in tampa or sarasota?",wylie tampa sarasota,0
ham,Ok... Take ur time n enjoy ur dinner...,ok take ur time n enjoy ur dinner,0
ham,Darren was saying dat if u meeting da ge den we dun meet 4 dinner. Cos later u leave xy will feel awkward. Den u meet him 4 lunch lor.,darren saying dat u meeting da ge den dun meet dinner co later u leave xy feel awkward den u meet lunch lor,0
ham,I like cheap! But iÛ÷m happy to splash out on the wine if it makes you feel better..,like cheap im happy splash wine make feel better,0
ham,She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request.,shes fine difficulty phone work mine pls send another friend request,0
ham,Ugh my leg hurts. Musta overdid it on mon.,ugh leg hurt musta overdid mon,0
ham,WOT STUDENT DISCOUNT CAN U GET ON BOOKS?,wot student discount u get book,0
ham,How come she can get it? Should b quite diff to guess rite...,come get b quite diff guess rite,0
spam,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt,mobile mths update free orange latest colour camera mobile unlimited weekend call call mobile upd freefone stoptxt,1
ham,"Babe, I'm answering you, can't you see me ? Maybe you'd better reboot YM ... I got the photo ... It's great !",babe im answering cant see maybe youd better reboot ym got photo great,0
ham,Hi.what you think about match?,hiwhat think match,0
ham,"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop",know thinkin malaria relax child cant handle malaria would worse gastroenteritis take enough replace loss temp reduce give malaria med vomit self limiting illness mean day completely stop,0
ham,Dai i downloaded but there is only exe file which i can only run that exe after installing.,dai downloaded exe file run exe installing,0
ham,It is only yesterday true true.,yesterday true true,0
ham,K.k.how is your business now?,kkhow business,0
ham,3 pa but not selected.,pa selected,0
ham,Well thats nice. Too bad i cant eat it,well thats nice bad cant eat,0
ham,I accidentally brought em home in the box,accidentally brought em home box,0
ham,Pls she needs to dat slowly or she will vomit more.,pls need dat slowly vomit,0
ham,"Jane babes not goin 2 wrk, feel ill after lst nite. Foned in already cover 4 me chuck.:-)",jane babe goin wrk feel ill lst nite foned already cover chuck,0
ham,5 nights...We nt staying at port step liao...Too ex,nightswe nt staying port step liaotoo ex,0
ham,If I die I want u to have all my stuffs.,die want u stuff,0
ham,"\OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX\""""",oh fuck juswoke bed boatin dock slept wid year old spinout giv u da gossip lr xxx,0
ham,I re-met alex nichols from middle school and it turns out he's dealing!,remet alex nichols middle school turn he dealing,0
spam,PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04,private account statement fone show unredeemed point call identifier code expires,1
ham,It means u could not keep ur words.,mean u could keep ur word,0
ham,"Nope, I'm still in the market",nope im still market,0
ham,I realise you are a busy guy and i'm trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day,realise busy guy im trying bother get exam outta way try car gr day,0
ham,Hey what how about your project. Started aha da.,hey project started aha da,0
ham,Ok cool. See ya then.,ok cool see ya,0
ham,Am on the uworld site. Am i buying the qbank only or am i buying it with the self assessment also?,uworld site buying qbank buying self assessment also,0
spam,Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch ,someonone know trying contact via dating service find could call mobile landline boxskch,1
ham,Yeah I can still give you a ride,yeah still give ride,0
ham,"Jay wants to work out first, how's 4 sound?",jay want work first hows sound,0
ham,"Gud gud..k, chikku tke care.. sleep well gud nyt",gud gudk chikku tke care sleep well gud nyt,0
ham,Hmm thinking lor...,hmm thinking lor,0
ham,Of course ! Don't tease me ... You know I simply must see ! *grins* ... Do keep me posted my prey ... *loving smile* *devouring kiss*,course dont tease know simply must see grin keep posted prey loving smile devouring kiss,0
ham,thanks for the temales it was wonderful. Thank. Have a great week.,thanks temales wonderful thank great week,0
ham,Thank you princess! I want to see your nice juicy booty...,thank princess want see nice juicy booty,0
ham,Haven't eaten all day. I'm sitting here staring at this juicy pizza and I can't eat it. These meds are ruining my life.,havent eaten day im sitting staring juicy pizza cant eat med ruining life,0
ham,U come n search tat vid..not finishd..,u come n search tat vidnot finishd,0
ham,"K I'm leaving soon, be there a little after 9",k im leaving soon little,0
spam,Urgent! Please call 09061213237 from a landline. å£5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+,urgent please call landline cash holiday await collection c sae po box mxy,1
ham,"Yeah work is fine, started last week, all the same stuff as before, dull but easy and guys are fun!",yeah work fine started last week stuff dull easy guy fun,0
ham,You do your studies alone without anyones help. If you cant no need to study.,study alone without anyones help cant need study,0
ham,Please tell me not all of my car keys are in your purse,please tell car key purse,0
ham,I didnt get anything da,didnt get anything da,0
ham,Ok... Sweet dreams...,ok sweet dream,0
ham,Well she's in for a big surprise!,well shes big surprise,0
ham,1 in cbe. 2 in chennai.,cbe chennai,0
ham,Can help u swoop by picking u up from wherever ur other birds r meeting if u want.,help u swoop picking u wherever ur bird r meeting u want,0
ham,If anyone calls for a treadmill say you'll buy it. Make sure its working. I found an ad on Craigslist selling for $ &lt;#&gt; .,anyone call treadmill say youll buy make sure working found ad craigslist selling ltgt,0
ham,I absolutely LOVE South Park! I only recently started watching the office.,absolutely love south park recently started watching office,0
ham,Did you see that film:),see film,0
ham,Pls speak with me. I wont ask anything other then you friendship.,pls speak wont ask anything friendship,0
ham,Gud ni8.swt drms.take care,gud niswt drmstake care,0
ham,HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT? IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN,hi darlin kate u doin somethin tonight im going pub called swan something parent one drink phone u,0
ham,Anything lar then Ì_ not going home 4 dinner?,anything lar going home dinner,0
ham,\ER,er,0
ham,Did u fix the teeth?if not do it asap.ok take care.,u fix teethif asapok take care,0
ham,So u wan 2 come for our dinner tonight a not?,u wan come dinner tonight,0
ham,"Hello.How u doing?What u been up 2?When will u b moving out of the flat, cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline!",hellohow u doingwhat u u b moving flat co need arrange pick lamp etc take care hello caroline,0
ham,Its too late:)but its k.wish you the same.,latebut kwish,0
ham,"Hi. Hope ur day * good! Back from walk, table booked for half eight. Let me know when ur coming over.",hi hope ur day good back walk table booked half eight let know ur coming,0
ham,Oh yeah clearly it's my fault,oh yeah clearly fault,0
ham,Dunno leh cant remember mayb lor. So wat time r we meeting tmr?,dunno leh cant remember mayb lor wat time r meeting tmr,0
ham,"Best msg: It's hard to be with a person, when u know that one more step foward will make u fall in love.. &amp; One step back can ruin ur friendship.. good night:-) ...",best msg hard person u know one step foward make u fall love amp one step back ruin ur friendship good night,0
ham,"Vikky, come around  &lt;TIME&gt; ..",vikky come around lttimegt,0
ham,"And how you will do that, princess? :)",princess,0
ham,I have gone into get info bt dont know what to do,gone get info bt dont know,0
ham,"Yeah, probably here for a while",yeah probably,0
ham,I'm still pretty weak today .. Bad day ?,im still pretty weak today bad day,0
ham,Hey ! Don't forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...,hey dont forget mine possession property mmm childish smile,0
ham,An excellent thought by a misundrstud frnd: I knw u hate me bt the day wen u'll knw the truth u'll hate urself:-( Gn:-),excellent thought misundrstud frnd knw u hate bt day wen ull knw truth ull hate urself gn,0
ham,Hey! Congrats 2u2. id luv 2 but ive had 2 go home!,hey congrats u id luv ive go home,0
ham,Dear where you. Call me,dear call,0
ham,Xy trying smth now. U eat already? We havent...,xy trying smth u eat already havent,0
spam,Urgent! Please call 09061213237 from landline. å£5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+,urgent please call landline cash luxury canary island holiday await collection tc sae po box mxy ppm,1
ham,I donno its in your genes or something,donno gene something,0
ham,Alex says he's not ok with you not being ok with it,alex say he ok ok,0
ham,Are u coming to the funeral home,u coming funeral home,0
ham,My darling sister. How are you doing. When's school resuming. Is there a minimum wait period before you reapply? Do take care,darling sister whens school resuming minimum wait period reapply take care,0
ham,I.ll hand her my phone to chat wit u,ill hand phone chat wit u,0
ham,Well good morning mr . Hows london treatin' ya treacle?,well good morning mr hows london treatin ya treacle,0
ham,I can't make it tonight,cant make tonight,0
ham,About  &lt;#&gt; bucks. The banks fees are fixed. Better to call the bank and find out.,ltgt buck bank fee fixed better call bank find,0
ham,"I can. But it will tell quite long, cos i haven't finish my film yet...",tell quite long co havent finish film yet,0
ham,Pls ask macho how much is budget for bb bold 2 is cos i saw a new one for  &lt;#&gt;  dollars.,pls ask macho much budget bb bold co saw new one ltgt dollar,0
ham,"\Hi missed your Call and my mumHas beendropping red wine all over theplace! what is your adress?\""""",hi missed call mumhas beendropping red wine theplace adress,0
ham,Ill be at yours in about 3 mins but look out for me,ill min look,0
ham,What you did in  leave.,leave,0
ham,I'm coming back on Thursday. Yay. Is it gonna be ok to get the money. Cheers. Oh yeah and how are you. Everything alright. Hows school. Or do you call it work now,im coming back thursday yay gonna ok get money cheer oh yeah everything alright hows school call work,0
ham,"Jolly good! By the way,  will give u tickets for sat eve 7.30. Speak before then x",jolly good way give u ticket sat eve speak x,0
ham,"yeah, that's what I was thinking",yeah thats thinking,0
ham,K.k:)i'm going to tirunelvali this week to see my uncle ..i already spend the amount by taking dress .so only i want money.i will give it on feb 1,kkim going tirunelvali week see uncle already spend amount taking dress want moneyi give feb,0
ham,Here got ur favorite oyster... N got my favorite sashimi... Ok lar i dun say already... Wait ur stomach start rumbling...,got ur favorite oyster n got favorite sashimi ok lar dun say already wait ur stomach start rumbling,0
ham,My sister going to earn more than me da.,sister going earn da,0
ham,Jus finish watching tv... U?,jus finish watching tv u,0
ham,"K, fyi I'm back in my parents' place in south tampa so I might need to do the deal somewhere else",k fyi im back parent place south tampa might need deal somewhere else,0
ham,"Good morning, my Love ... I go to sleep now and wish you a great day full of feeling better and opportunity ... You are my last thought babe, I LOVE YOU *kiss*",good morning love go sleep wish great day full feeling better opportunity last thought babe love kiss,0
ham,Kothi print out marandratha.,kothi print marandratha,0
ham,But we havent got da topic yet rite?,havent got da topic yet rite,0
ham,Ok no problem... Yup i'm going to sch at 4 if i rem correctly...,ok problem yup im going sch rem correctly,0
ham,"Thanks, I'll keep that in mind",thanks ill keep mind,0
ham,Aah bless! How's your arm?,aah bless hows arm,0
ham,"Dear Sir,Salam Alaikkum.Pride and Pleasure meeting you today at the Tea Shop.We are pleased to send you our contact number at Qatar.Rakhesh an Indian.Pls save our Number.Respectful Regards.",dear sirsalam alaikkumpride pleasure meeting today tea shopwe pleased send contact number qatarrakhesh indianpls save numberrespectful regard,0
ham,"Gal n boy walking in d park. gal-can i hold ur hand? boy-y? do u think i would run away? gal-no, jst wana c how it feels walking in heaven with an prince..GN:-)",gal n boy walking park galcan hold ur hand boyy u think would run away galno jst wana c feel walking heaven princegn,0
ham,What makes you most happy?,make happy,0
ham,Wishing you a wonderful week.,wishing wonderful week,0
ham,Sweet heart how are you?,sweet heart,0
ham,"Sir, waiting for your letter.",sir waiting letter,0
ham,Dude im no longer a pisces. Im an aquarius now.,dude im longer pisces im aquarius,0
ham,X course it 2yrs. Just so her messages on messenger lik you r sending me,x course yr message messenger lik r sending,0
ham,I think steyn surely get one wicket:),think steyn surely get one wicket,0
ham,"Neither [in sterm voice] - i'm studying. All fine with me! Not sure the  thing will be resolved, tho. Anyway. Have a fab hols",neither sterm voice im studying fine sure thing resolved tho anyway fab hols,0
ham,"Garbage bags, eggs, jam, bread, hannaford wheat chex",garbage bag egg jam bread hannaford wheat chex,0
ham,No. It's not pride. I'm almost  &lt;#&gt;  years old and shouldn't be takin money from my kid. You're not supposed to have to deal with this stuff. This is grownup stuff--why i don't tell you.,pride im almost ltgt year old shouldnt takin money kid youre supposed deal stuff grownup stuffwhy dont tell,0
ham,Sounds better than my evening im just doing my costume. Im not sure what time i finish tomorrow but i will txt you at the end.,sound better evening im costume im sure time finish tomorrow txt end,0
ham,My birthday is on feb  &lt;#&gt;  da. .,birthday feb ltgt da,0
ham,So when do you wanna gym?,wanna gym,0
ham,You'd like that wouldn't you? Jerk!,youd like wouldnt jerk,0
ham,Are u awake? Is there snow there?,u awake snow,0
ham,And of course you should make a stink!,course make stink,0
spam,"u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128,custcare 08712405020",u r subscribed textcomp wkly comp st wks free question follows subsequent wks chargedpmsg unsubscribe txt stop custcare,1
ham,No go. No openings for that room 'til after thanksgiving without an upcharge.,go opening room til thanksgiving without upcharge,0
ham,When you guys planning on coming over?,guy planning coming,0
ham,Wat Ì_ doing now?,wat,0
ham,No sir. That's why i had an 8-hr trip on the bus last week. Have another audition next wednesday but i think i might drive this time.,sir thats hr trip bus last week another audition next wednesday think might drive time,0
ham,Do I? I thought I put it back in the box,thought put back box,0
ham,No one interested. May be some business plan.,one interested may business plan,0
ham,Yup it's at paragon... I havent decided whether 2 cut yet... Hee...,yup paragon havent decided whether cut yet hee,0
ham,Good morning princess! Have a great day!,good morning princess great day,0
ham,Guai... ÌÏ shd haf seen him when he's naughty... ÌÏ so free today? Can go jogging...,guai shd haf seen he naughty free today go jogging,0
ham,Aiyo cos i sms Ì_ then Ì_ neva reply so i wait 4 Ì_ to reply lar. I tot Ì_ havent finish ur lab wat.,aiyo co sm neva reply wait reply lar tot havent finish ur lab wat,0
ham,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, Being 'SIMPLE' is very difficult...;-) :-)",living simple loving also simple laughing simple winning tooo simple simple difficult,0
ham,Tell me something. Thats okay.,tell something thats okay,0
ham,Hmm. Shall i bring a bottle of wine to keep us amused? Just joking! I'll still bring a bottle. Red or white? See you tomorrow,hmm shall bring bottle wine keep u amused joking ill still bring bottle red white see tomorrow,0
